;victoire;not_lose;home;Poss;age;Formation;SoT;Dist;Cmp;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att;FDA;FDD;score_df_mean;score_mf_mean;score_fw_mean;score_dm_mean;score_gk_mean;top_GK;top_MF;top_DM;top_DF;top_FW;year;cluster;result;Domicile;reste;3-5-2;4-3-3;4-4-2;4-5-1;Cluster1;Cluster2;Cluster3;key;opp_cluster
1279;1;1;0;29.0;23.8;3-5-2;5.0;16.0;73.1;18.0;16.0;-17.5;5;12;3-4-3;Roma;reste;8.0;0;3;0;17.0;1.0;11.0;Atalanta;211.99;290.0;1.2487244897959182;-1.5625;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;0;1;1;0;0;0;0;1;0;RomaAtalanta2022;2.0
1281;0;1;1;55.0;23.8;3-5-2;4.0;19.0;79.4;8.0;6.0;252.7;4;12;4-4-2;Roma;reste;15.0;0;0;0;9.0;0.0;8.0;Sampdoria;466.87200000000007;588.0;1.4212935174069632;-0.27083333333333337;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;N;1;1;1;0;0;0;0;1;0;RomaSampdoria2022;3.0
1283;0;0;0;46.0;23.8;3-5-2;5.0;19.5;71.0;16.0;20.0;-165.70000000000005;15;1;4-5-1;Roma;reste;11.0;0;7;2;17.0;2.0;6.0;Milan;261.99;369.0;0.9199429771908764;-2.979166666666667;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;D;0;1;1;0;0;0;0;1;0;RomaMilan2022;1.0
1285;0;0;1;53.0;23.8;4-5-1;6.0;18.8;78.4;7.0;11.0;-261.25;3;1;4-5-1;Roma;reste;18.0;0;3;0;14.0;1.0;12.0;Juventus;366.128;467.0;1.8569927971188482;-1.9791666666666663;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;D;1;1;0;0;0;1;0;1;0;RomaJuventus2022;1.0
1287;1;1;1;57.0;23.8;4-5-1;6.0;20.0;80.4;10.0;13.0;246.72;7;1;3-5-2;Roma;reste;14.0;1;3;0;8.0;0.0;18.0;Cagliari;464.71200000000016;578.0;1.9447779111644656;-0.4791666666666666;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;1;1;0;0;0;1;0;1;0;RomaCagliari2022;3.0
1289;1;1;0;42.0;23.8;3-5-2;8.0;12.8;77.2;13.0;14.0;254.75;3;1;4-5-1;Roma;reste;16.0;0;2;0;16.0;0.0;14.0;Empoli;304.94;395.0;2.1487094837935166;-0.7916666666666667;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;0;1;1;0;0;0;0;1;0;RomaEmpoli2022;0.0
1290;1;1;0;42.0;23.8;3-5-2;8.0;12.8;77.2;13.0;14.0;254.75;3;1;4-5-1;Roma;reste;16.0;0;2;0;16.0;0.0;14.0;Empoli;304.94;395.0;2.1487094837935166;-0.7916666666666667;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;0;1;1;0;0;0;0;1;0;RomaEmpoli2022;3.0
1291;0;1;1;62.0;23.8;3-5-2;3.0;17.5;76.7;10.0;8.0;259.97;13;2;4-5-1;Roma;reste;23.0;0;3;1;10.0;0.0;23.0;Genoa;408.044;532.0;2.9029111644657863;-0.29166666666666663;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;N;1;1;1;0;0;0;0;1;0;RomaGenoa2022;0.0
1293;0;1;0;54.0;23.8;3-5-2;7.0;14.5;77.8;10.0;13.0;130.25;5;2;4-3-3;Roma;reste;12.0;1;2;0;12.0;0.0;13.0;Sassuolo;395.224;508.0;1.7566776710684266;-0.7291666666666666;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;N;0;1;1;0;0;0;0;1;0;RomaSassuolo2022;3.0
1295;0;1;1;57.0;23.8;3-5-2;3.0;17.6;73.7;15.0;18.0;218.27;6;2;3-4-3;Roma;reste;7.0;0;3;0;5.0;0.0;14.0;Hellas-Verona;409.77200000000005;556.0;1.2992947178871548;-0.1875;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;N;1;1;1;0;0;0;0;1;0;RomaHellas-Verona2022;3.0
1297;1;1;0;65.0;23.8;3-4-3;8.0;16.8;84.2;6.0;11.0;302.75;8;2;4-3-3;Roma;reste;30.0;1;3;0;9.0;1.0;13.0;Spezia;547.3;650.0;2.8411614645858343;-1.75;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;0;1;0;0;0;0;0;1;0;RomaSpezia2022;0.0
1299;1;1;1;35.0;23.8;3-5-2;4.0;19.1;70.9;15.0;17.0;-17.5;6;3;4-5-1;Roma;reste;13.0;0;6;1;7.0;1.0;16.0;Atalanta;248.859;351.0;1.6891506602641058;-1.25;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;1;1;1;0;0;0;0;1;0;RomaAtalanta2022;2.0
1301;0;1;0;63.0;23.8;3-5-2;1.0;21.7;84.8;4.0;12.0;238.95;3;3;3-5-2;Roma;reste;9.0;1;2;0;11.0;0.0;16.0;Udinese;531.696;627.0;1.4733643457382957;-1.1041666666666667;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;N;0;1;1;0;0;0;0;1;0;RomaUdinese2022;3.0
1303;1;1;1;34.0;23.8;3-4-3;5.0;16.6;73.4;9.0;16.0;116.76999999999998;3;3;4-3-3;Roma;reste;11.0;0;4;0;9.0;1.0;12.0;Lazio;256.166;349.0;1.4717136854741897;-1.8125;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;1;1;0;0;0;0;0;1;0;RomaLazio2022;3.0
1305;1;1;0;51.0;23.8;3-4-3;1.0;15.2;79.8;11.0;13.0;252.7;14;4;4-4-2;Roma;reste;6.0;0;3;0;8.0;1.0;15.0;Sampdoria;410.172;514.0;1.4949729891956784;-1.3958333333333337;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;0;1;0;0;0;0;0;1;0;RomaSampdoria2022;3.0
1307;1;1;1;67.0;23.8;3-4-3;7.0;16.8;83.5;13.0;16.0;310.69;3;4;3-5-2;Roma;reste;17.0;0;5;0;6.0;1.0;23.0;Salernitana;469.27;562.0;2.6452581032412965;-1.2916666666666667;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;1;1;0;0;0;0;0;1;0;RomaSalernitana2022;0.0
1308;0;1;0;51.0;23.8;3-5-2;6.0;12.1;80.9;9.0;12.0;-95.98000000000002;4;4;4-3-3;Roma;reste;8.0;0;2;1;8.0;1.0;21.0;Napoli;380.23;470.0;2.166341536614646;-1.5;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;N;0;1;1;0;0;0;0;1;0;RomaNapoli2022;2.0
1309;0;1;0;51.0;23.8;3-5-2;6.0;12.1;80.9;9.0;12.0;-95.98000000000002;4;4;4-3-3;Roma;reste;8.0;0;2;1;8.0;1.0;21.0;Napoli;380.23;470.0;2.166341536614646;-1.5;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;N;0;1;1;0;0;0;0;1;0;RomaNapoli2022;1.0
1310;0;0;0;55.0;23.8;3-4-3;2.0;18.0;86.2;15.0;13.0;-177.29999999999995;5;4;3-5-2;Roma;reste;9.0;0;2;0;11.0;2.0;11.0;Internazionale;505.994;587.0;1.3664465786314528;-2.25;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;D;0;1;0;0;0;0;0;1;0;RomaInternazionale2022;1.0
1312;0;1;1;43.0;23.8;3-4-3;5.0;19.3;74.8;16.0;10.0;195.05;3;5;3-5-2;Roma;reste;17.0;0;0;0;10.0;0.0;9.0;Bologna;302.19199999999995;404.0;1.5382653061224492;0.08333333333333326;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;N;1;1;0;0;0;0;0;1;0;RomaBologna2022;3.0
1314;0;0;0;46.0;23.8;3-5-2;1.0;20.2;82.7;9.0;11.0;55.44999999999999;4;5;4-3-3;Roma;reste;7.0;0;1;0;11.0;2.0;16.0;Fiorentina;396.133;479.0;1.3996848739495802;-2.625;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;D;0;1;1;0;0;0;0;1;0;RomaFiorentina2022;2.0
1316;1;1;0;42.0;23.8;3-4-3;4.0;19.4;78.7;11.0;10.0;157.85;6;5;3-4-3;Roma;reste;12.0;2;2;0;13.0;2.0;10.0;Torino;295.9120000000001;376.0;1.3299819927971193;-2.520833333333333;1.8258966494970648;1.4579347132025486;2.9100960589975955;2.7130673466753445;1.038192896138407;0;0;1;1;0;2022;2;V;0;1;0;0;0;0;0;1;0;RomaTorino2022;3.0
1318;0;0;0;29.0;25.9;3-5-2;3.0;18.5;52.5;7.0;15.0;-115.64;6;8;4-5-1;Salernitana;reste;9.0;1;3;1;18.0;2.0;13.0;Bologna;128.1;244.0;1.061374549819928;-3.4791666666666665;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;1;1;0;0;0;0;0;0;SalernitanaBologna2022;3.0
1320;0;0;0;41.0;25.9;3-5-2;2.0;20.2;69.9;10.0;11.0;-152.84;14;9;3-4-3;Salernitana;automne;8.0;0;2;0;15.0;0.0;10.0;Torino;262.12500000000006;375.0;0.9335234093637456;-0.7916666666666666;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;0;1;0;0;0;0;0;0;SalernitanaTorino2022;3.0
1322;0;0;1;42.0;25.9;3-5-2;1.0;21.3;72.8;8.0;21.0;-328.19;6;9;3-4-3;Salernitana;automne;10.0;0;4;0;10.0;1.0;13.0;Atalanta;302.848;416.0;1.2247148859543815;-2.270833333333333;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;1;0;1;0;0;0;0;0;0;SalernitanaAtalanta2022;2.0
1324;0;1;1;50.0;25.9;3-5-2;4.0;13.6;72.3;15.0;13.0;-92.42;4;9;3-4-3;Salernitana;automne;15.0;0;2;0;10.0;1.0;17.0;Hellas-Verona;307.998;426.0;2.1740696278511407;-1.1875;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;N;1;0;1;0;0;0;0;0;0;SalernitanaHellas-Verona2022;3.0
1325;0;0;0;42.0;25.9;4-4-2;4.0;17.7;66.8;8.0;15.0;-7.939999999999998;14;10;4-5-1;Salernitana;automne;15.0;0;3;0;18.0;1.0;13.0;Spezia;239.144;358.0;1.6488595438175273;-2.395833333333333;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;0;0;0;1;0;0;0;0;SalernitanaSpezia2022;0.0
1327;0;0;1;60.0;25.9;3-5-2;5.0;13.8;80.2;5.0;12.0;-55.94;7;10;4-4-2;Salernitana;automne;12.0;0;1;0;9.0;1.0;16.0;Empoli;425.06;530.0;2.008703481392557;-1.8958333333333333;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;1;0;1;0;0;0;0;0;0;SalernitanaEmpoli2022;0.0
1328;1;1;0;55.0;25.9;4-3-3;7.0;18.2;80.7;4.0;13.0;-10.420000000000002;3;10;4-3-3;Salernitana;automne;21.0;0;3;0;8.0;1.0;17.0;Venezia;430.93800000000016;534.0;2.415216086434574;-1.9791666666666667;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;3;V;0;0;0;1;0;0;0;0;1;SalernitanaVenezia2022;0.0
1330;0;0;1;37.0;25.9;4-4-2;2.0;20.0;75.2;8.0;11.0;-406.67;5;10;4-5-1;Salernitana;automne;9.0;0;0;1;18.0;0.0;13.0;Napoli;248.912;331.0;1.2573529411764708;-1.1458333333333337;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;1;0;0;0;1;0;0;0;0;SalernitanaNapoli2022;2.0
1332;0;0;0;40.0;25.9;4-4-2;0.0;14.9;84.9;8.0;14.0;-193.92;7;11;4-3-3;Salernitana;automne;5.0;0;2;0;16.0;2.0;7.0;Lazio;398.181;469.0;1.0090036014405763;-3.208333333333333;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;0;0;0;1;0;0;0;0;SalernitanaLazio2022;3.0
1334;0;1;0;43.0;25.9;4-4-2;2.0;23.3;70.3;6.0;10.0;-63.97;5;11;3-5-2;Salernitana;automne;8.0;0;1;0;19.0;2.0;13.0;Cagliari;269.952;384.0;0.9676620648259304;-3.3125;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;N;0;0;0;0;1;0;0;0;0;SalernitanaCagliari2022;3.0
1335;0;0;0;30.0;25.9;4-5-1;2.0;23.3;73.7;9.0;9.0;-476.39;4;12;4-5-1;Salernitana;reste;7.0;0;2;0;22.0;0.0;11.0;Milan;235.103;319.0;0.8209783913565427;-1.1875;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;1;0;0;0;1;0;0;0;SalernitanaMilan2022;1.0
1337;0;0;0;31.0;25.9;4-5-1;6.0;15.3;74.6;8.0;11.0;-255.24;7;12;4-3-3;Salernitana;reste;11.0;0;1;0;17.0;1.0;9.0;Fiorentina;252.894;339.0;1.3649459783913565;-2.083333333333333;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;1;0;0;0;1;0;0;0;SalernitanaFiorentina2022;2.0
1339;0;0;1;27.0;25.9;3-5-2;1.0;23.5;77.8;10.0;11.0;-193.92;6;1;4-3-3;Salernitana;reste;6.0;0;2;0;15.0;0.0;16.0;Lazio;266.85400000000004;343.0;1.1099939975990398;-0.7916666666666666;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;1;1;1;0;0;0;0;0;0;SalernitanaLazio2022;3.0
1341;0;0;0;18.0;25.9;4-5-1;1.0;12.4;64.1;9.0;14.0;-406.67;8;1;4-5-1;Salernitana;reste;1.0;0;4;1;24.0;4.0;9.0;Napoli;141.01999999999995;220.0;0.7618547418967588;-5.625;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;1;0;0;0;1;0;0;0;SalernitanaNapoli2022;2.0
1343;0;1;1;57.0;25.9;4-5-1;5.0;23.5;74.6;9.0;12.0;-7.939999999999998;15;2;4-5-1;Salernitana;reste;9.0;0;3;0;11.0;4.0;19.0;Spezia;387.17399999999986;519.0;1.4465786314525813;-4.6875;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;N;1;1;0;0;0;1;0;0;0;SalernitanaSpezia2022;0.0
1345;0;1;0;49.0;25.9;4-5-1;4.0;19.0;67.2;9.0;10.0;-50.72;6;2;4-5-1;Salernitana;reste;12.0;0;2;0;15.0;1.0;18.0;Genoa;260.064;387.0;1.7123349339735894;-1.8125;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;N;0;1;0;0;0;1;0;0;0;SalernitanaGenoa2022;0.0
1346;0;1;1;40.0;25.9;4-5-1;4.0;18.3;73.2;12.0;14.0;-476.39;6;2;4-5-1;Salernitana;reste;9.0;0;2;0;13.0;1.0;12.0;Milan;259.86;355.0;1.2575780312124851;-1.6875;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;N;1;1;0;0;0;1;0;0;0;SalernitanaMilan2022;1.0
1348;0;1;1;56.0;25.9;4-5-1;4.0;23.0;78.4;9.0;13.0;-115.64;7;2;3-4-3;Salernitana;reste;15.0;0;2;0;8.0;0.0;25.0;Bologna;363.77600000000007;464.0;2.2677070828331343;-0.5625;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;N;1;1;0;0;0;1;0;0;0;SalernitanaBologna2022;3.0
1350;0;0;0;40.0;25.9;4-5-1;3.0;17.5;82.5;8.0;7.0;-487.99;6;3;3-5-2;Salernitana;reste;11.0;0;1;0;23.0;0.0;11.0;Internazionale;320.1;388.0;1.4725390156062423;-1.2083333333333337;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;1;0;0;0;1;0;0;0;SalernitanaInternazionale2022;1.0
1351;0;1;1;47.0;25.9;4-5-1;5.0;16.3;82.0;10.0;14.0;-180.44;8;3;4-5-1;Salernitana;reste;15.0;0;2;0;20.0;0.0;15.0;Sassuolo;391.96;478.0;2.027761104441777;-1.2916666666666663;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;N;1;1;0;0;0;1;0;0;0;SalernitanaSassuolo2022;3.0
1352;0;0;0;43.0;25.9;4-5-1;4.0;22.6;82.1;11.0;13.0;-571.94;8;3;4-4-2;Salernitana;reste;12.0;0;2;0;12.0;0.0;10.0;Juventus;357.135;435.0;1.2075330132052822;-0.6458333333333334;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;1;0;0;0;1;0;0;0;SalernitanaJuventus2022;1.0
1353;0;0;1;54.0;25.9;3-4-3;3.0;17.0;66.7;8.0;15.0;-152.84;13;4;3-4-3;Salernitana;reste;14.0;0;5;1;7.0;1.0;21.0;Torino;278.139;417.0;2.1208733493397363;-1.7083333333333337;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;1;1;0;0;0;0;0;0;0;SalernitanaTorino2022;3.0
1355;0;0;0;33.0;25.9;3-5-2;3.0;20.2;72.0;11.0;23.0;-310.69;8;4;3-4-3;Salernitana;reste;6.0;0;8;0;17.0;1.0;16.0;Roma;200.88;279.0;1.2087334933973592;-2.583333333333333;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;0;1;1;0;0;0;0;0;0;SalernitanaRoma2022;2.0
1356;1;1;0;33.0;25.9;3-5-2;2.0;19.8;70.0;13.0;23.0;-57.99000000000001;6;4;4-4-2;Salernitana;reste;7.0;0;7;0;5.0;0.0;18.0;Sampdoria;226.1;323.0;1.3926320528211293;-0.6666666666666667;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;V;0;1;1;0;0;0;0;0;0;SalernitanaSampdoria2022;3.0
1357;1;1;0;46.0;25.9;3-5-2;3.0;18.9;71.2;11.0;14.0;-71.74000000000002;4;4;3-5-2;Salernitana;reste;9.0;0;5;0;12.0;1.0;20.0;Udinese;262.01599999999996;368.0;1.7029561824729893;-1.7083333333333337;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;V;0;1;1;0;0;0;0;0;0;SalernitanaUdinese2022;3.0
1359;1;1;1;28.0;25.9;3-5-2;4.0;18.6;63.4;6.0;15.0;-255.24;4;4;4-3-3;Salernitana;reste;10.0;0;1;0;8.0;0.0;12.0;Fiorentina;155.964;246.0;1.1871248499399758;-0.9375;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;V;1;1;1;0;0;0;0;0;0;SalernitanaFiorentina2022;2.0
1361;0;1;0;38.0;25.9;3-5-2;9.0;22.3;69.9;16.0;9.0;-328.19;8;5;3-4-3;Salernitana;reste;11.0;0;2;0;20.0;1.0;13.0;Atalanta;262.824;376.0;1.2013805522208891;-1.4791666666666667;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;N;0;1;1;0;0;0;0;0;0;SalernitanaAtalanta2022;2.0
1363;1;1;1;42.0;25.9;3-5-2;3.0;16.4;71.2;12.0;12.0;-10.420000000000002;3;5;3-4-3;Salernitana;reste;18.0;1;2;0;10.0;2.0;17.0;Venezia;234.96;330.0;2.2055072028811527;-2.375;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;V;1;1;1;0;0;0;0;0;0;SalernitanaVenezia2022;0.0
1365;0;0;1;53.0;25.9;3-5-2;10.0;16.9;85.4;12.0;11.0;-71.74000000000002;8;5;3-5-2;Salernitana;reste;25.0;0;1;0;18.0;0.0;12.0;Udinese;451.76600000000013;529.0;2.47546518607443;-0.8125;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2022;0;D;1;1;1;0;0;0;0;0;0;SalernitanaUdinese2022;3.0
1367;0;0;1;50.0;26.2;4-4-2;3.0;18.3;75.6;7.0;17.0;-418.4;7;8;4-5-1;Sampdoria;reste;16.0;0;3;0;11.0;0.0;15.0;Milan;337.176;446.0;1.9113895558223288;-1.1666666666666663;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;3;D;1;1;0;0;1;0;0;0;1;SampdoriaMilan2022;1.0
1369;0;1;0;37.0;26.2;4-5-1;2.0;24.2;69.0;13.0;14.0;-122.45;6;8;4-5-1;Sampdoria;reste;11.0;0;2;0;19.0;1.0;8.0;Sassuolo;258.06;374.0;0.7811374549819927;-1.9791666666666667;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;0;N;0;1;0;0;0;1;0;0;0;SampdoriaSassuolo2022;3.0
1371;0;1;1;52.0;26.2;4-4-2;2.0;14.9;79.5;11.0;12.0;-430.0;14;9;3-5-2;Sampdoria;automne;14.0;0;4;0;8.0;1.0;13.0;Internazionale;356.955;449.0;1.8816776710684282;-1.3333333333333337;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;3;N;1;0;0;0;1;0;0;0;1;SampdoriaInternazionale2022;1.0
1373;1;1;0;46.0;26.2;4-4-2;7.0;18.7;72.6;11.0;10.0;2.050000000000012;7;9;4-4-2;Sampdoria;automne;14.0;0;2;0;15.0;1.0;10.0;Empoli;291.8520000000001;402.0;1.4174669867947178;-1.6458333333333337;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;3;V;0;0;0;0;1;0;0;0;1;SampdoriaEmpoli2022;0.0
1375;0;0;1;48.0;26.2;4-4-2;5.0;20.8;81.2;9.0;10.0;-348.68;4;9;4-3-3;Sampdoria;automne;13.0;0;2;0;17.0;0.0;7.0;Napoli;409.24800000000016;504.0;1.1635654261704682;-0.9375;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;3;D;1;0;0;0;1;0;0;0;1;SampdoriaNapoli2022;1.0
1376;0;0;1;48.0;26.2;4-4-2;5.0;20.8;81.2;9.0;10.0;-348.68;4;9;4-3-3;Sampdoria;automne;13.0;0;2;0;17.0;0.0;7.0;Napoli;409.24800000000016;504.0;1.1635654261704682;-0.9375;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;3;D;1;0;0;0;1;0;0;0;1;SampdoriaNapoli2022;2.0
1377;0;0;0;50.0;26.2;4-4-2;3.0;16.8;78.9;12.0;16.0;-513.95;3;9;4-4-2;Sampdoria;automne;5.0;0;3;0;15.0;1.0;22.0;Juventus;385.82100000000014;489.0;1.7775360144057624;-1.9375;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;3;D;0;0;0;0;1;0;0;0;1;SampdoriaJuventus2022;1.0
1378;0;1;1;54.0;26.2;4-4-2;2.0;19.8;80.6;18.0;12.0;-13.75;7;10;3-5-2;Sampdoria;automne;11.0;1;4;0;18.0;0.0;15.0;Udinese;365.92399999999986;454.0;1.5823829531812723;-0.375;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;3;N;1;0;0;0;1;0;0;0;1;SampdoriaUdinese2022;3.0
1379;0;0;0;59.0;26.2;4-5-1;3.0;18.3;76.4;6.0;18.0;-5.979999999999992;14;10;4-4-2;Sampdoria;automne;17.0;0;2;0;12.0;0.0;14.0;Cagliari;382.0;500.0;1.9209933973589441;-1.375;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;0;D;0;0;0;0;0;1;0;0;0;SampdoriaCagliari2022;0.0
1380;0;0;0;59.0;26.2;4-5-1;3.0;18.3;76.4;6.0;18.0;-5.979999999999992;14;10;4-4-2;Sampdoria;automne;17.0;0;2;0;12.0;0.0;14.0;Cagliari;382.0;500.0;1.9209933973589441;-1.375;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;0;D;0;0;0;0;0;1;0;0;0;SampdoriaCagliari2022;3.0
1381;1;1;1;30.0;26.2;4-4-2;2.0;19.7;64.0;20.0;9.0;50.05000000000001;5;10;4-5-1;Sampdoria;automne;6.0;0;3;0;17.0;0.0;9.0;Spezia;193.92;303.0;0.7007052821128452;0.04166666666666674;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;3;V;1;0;0;0;1;0;0;0;1;SampdoriaSpezia2022;0.0
1383;0;0;1;41.0;26.2;4-3-3;3.0;18.0;68.1;24.0;15.0;-270.2;5;10;3-4-3;Sampdoria;automne;8.0;0;4;0;13.0;0.0;19.0;Atalanta;286.02;420.0;1.586659663865546;0.25;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2022;0;D;1;0;0;1;0;0;0;0;0;SampdoriaAtalanta2022;2.0
