;Player;Pos;Squad;Age;MP;Starts;Min;90s;Gls;Ast;CrdY;CrdR;-9999;key;Sh;SoT;SoT_pct;Cmp;Att;Cmp_pct;SCA;Tkl;TklW;Tkl_pct;Blocks;Sh_block;Pass;Int;Tkl+Int;Clr;Err;Drib_pct;Mis;Dis;Fls;Off;Crs;duels_aeriens_pct;Save_pct;CS_pct_goal;Stop_pct_goal;PLAYER;DM
415;Lionel Messi;MF;Paris S-G;34;26.0;24;2153.0;23.9;6.0;14.0;0.0;0.0;d70ce98e;Lionel MessiFWMFParis S-G;89;29;32.6;1400.0;1657.0;84.5;156.0;10.0;3;23.1;5.0;0.0;5.0;4;14.0;0.0;0.0;64.6;47.0;41.0;6;10;32;57.1;;;;;
416;Mexer;DF;Bordeaux;32;16.0;14;1227.0;13.6;1.0;0.0;2.0;0.0;ce492295;MexerDFBordeaux;5;1;20.0;579.0;692.0;83.7;7.0;14.0;10;64.7;12.0;7.0;5.0;21;35.0;60.0;2.0;60.0;6.0;4.0;4;0;6;46.8;;;;;
417;Edouard Michut;DM;Paris S-G;18;5.0;0;70.0;0.8;0.0;1.0;0.0;1.0;fe6c1add;Edouard MichutMFParis S-G;0;0;;51.0;54.0;94.4;3.0;0.0;0;0.0;2.0;0.0;2.0;1;1.0;2.0;0.0;0.0;1.0;1.0;2;0;0;0.0;;;;Edouard Michut;1.0
418;Georges Mikautadze;FW;Metz;20;1.0;0;1.0;0.0;0.0;0.0;0.0;0.0;4788cb6b;Georges MikautadzeFWMetz;2;0;0.0;0.0;2.0;0.0;1.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;;
419;William Mikelbrencis;DF;Metz;17;9.0;8;610.0;6.8;0.0;1.0;0.0;0.0;14df1d7f;William MikelbrencisDFMetz;6;1;16.7;224.0;311.0;72.0;8.0;11.0;5;66.7;6.0;3.0;3.0;5;16.0;9.0;0.0;26.7;14.0;5.0;13;0;23;12.5;;;;;
420;Arkadiusz Milik;FW;Marseille;27;23.0;15;1416.0;15.7;7.0;2.0;1.0;0.0;85613cf0;Arkadiusz MilikFWMarseille;53;19;35.8;299.0;377.0;79.3;24.0;9.0;2;22.2;9.0;1.0;8.0;3;12.0;10.0;1.0;22.2;36.0;14.0;19;8;5;43.8;;;;;
421;Terem Moffi;FW;Lorient;22;37.0;34;2711.0;30.1;8.0;4.0;1.0;0.0;065dc209;Terem MoffiFWLorient;58;20;34.5;413.0;567.0;72.8;68.0;17.0;10;28.1;11.0;2.0;9.0;4;21.0;22.0;0.0;52.4;100.0;43.0;24;16;7;34.9;;;;;
422;Dion Moise Sahi;MF;Strasbourg;19;8.0;0;128.0;1.4;0.0;0.0;0.0;0.0;cdc4458b;Dion Moise SahiFWMFStrasbourg;5;2;40.0;36.0;42.0;85.7;2.0;0.0;0;;1.0;0.0;1.0;1;1.0;1.0;0.0;42.9;5.0;2.0;1;0;1;20.0;;;;;
423;Florent Mollet;MF;Montpellier;29;35.0;32;2630.0;29.2;6.0;2.0;6.0;0.0;7e82a78f;Florent MolletFWMFMontpellier;55;17;30.9;951.0;1179.0;80.7;88.0;31.0;22;24.6;27.0;4.0;23.0;24;55.0;13.0;0.0;35.7;61.0;30.0;34;10;105;35.1;;;;;
424;Thomas Monconduit;MF;Lorient;30;34.0;26;2248.0;25.0;3.0;2.0;5.0;0.0;84d94b91;Thomas MonconduitMFLorient;36;12;33.3;997.0;1280.0;77.9;67.0;41.0;25;35.1;21.0;10.0;11.0;22;63.0;51.0;1.0;59.1;32.0;13.0;46;0;43;60.3;;;;;
425;Jérémy Morel;DF;Lorient;37;9.0;6;604.0;6.7;0.0;0.0;0.0;0.0;e97150c0;Jérémy MorelDFLorient;1;0;0.0;248.0;296.0;83.8;4.0;13.0;9;100.0;9.0;7.0;2.0;7;20.0;31.0;0.0;50.0;4.0;2.0;4;0;1;50.0;;;;;
426;Lebo Mothiba;MF;Troyes;25;13.0;5;522.0;5.8;2.0;0.0;1.0;0.0;3eaf8817;Lebo MothibaFWMFTroyes;5;2;40.0;102.0;128.0;79.7;6.0;8.0;4;40.0;3.0;0.0;3.0;2;10.0;0.0;0.0;40.0;20.0;8.0;10;4;1;38.1;;;;;
427;Lebo Mothiba;FW;Strasbourg;25;1.0;0;1.0;0.0;0.0;0.0;0.0;0.0;3eaf8817;Lebo MothibaFWStrasbourg;0;0;;0.0;0.0;;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;1;0;0;;;;;;
428;Baptiste Mouazan;MF;Lorient;19;3.0;1;96.0;1.1;0.0;0.0;0.0;0.0;81ac108d;Baptiste MouazanMFLorient;1;0;0.0;24.0;33.0;72.7;1.0;4.0;3;33.3;3.0;0.0;3.0;1;5.0;1.0;0.0;;2.0;0.0;3;0;2;0.0;;;;;
429;Aimen Moueffek;MF;Saint-Étienne;20;14.0;4;432.0;4.8;0.0;0.0;1.0;0.0;2591b066;Aimen MoueffekMFSaint-Étienne;4;1;25.0;205.0;235.0;87.2;9.0;7.0;4;25.0;3.0;0.0;3.0;2;9.0;4.0;0.0;44.4;13.0;6.0;5;0;3;44.4;;;;;
430;Harold Moukoudi;DF;Saint-Étienne;23;24.0;17;1661.0;18.5;0.0;0.0;3.0;0.0;5f26e0c5;Harold MoukoudiDFSaint-Étienne;7;0;0.0;825.0;929.0;88.8;12.0;25.0;12;56.0;27.0;14.0;13.0;35;60.0;48.0;0.0;81.8;7.0;4.0;14;0;0;62.2;;;;;
431;Jessy Moulin;GK;Troyes;35;7.0;7;630.0;7.0;0.0;0.0;3.0;1.0;28a65a2c;Jessy MoulinGKTroyes;0;0;;164.0;239.0;68.6;0.0;0.0;0;;0.0;0.0;0.0;1;1.0;7.0;0.0;;1.0;0.0;1;0;0;50.0;75.0;14.3;10.1;;
432;Steve Mounié;FW;Brest;26;35.0;25;2312.0;25.7;9.0;2.0;2.0;0.0;19ba6c6d;Steve MouniéFWBrest;72;23;31.9;429.0;723.0;59.3;50.0;17.0;6;14.8;13.0;1.0;12.0;6;23.0;12.0;0.0;32.0;89.0;22.0;43;10;10;65.0;;;;;
433;Samuel Moutoussamy;MF;Nantes;24;30.0;16;1509.0;16.8;0.0;1.0;5.0;0.0;af0c835b;Samuel MoutoussamyMFNantes;14;6;42.9;598.0;709.0;84.3;21.0;48.0;32;37.1;14.0;2.0;12.0;17;65.0;16.0;0.0;50.0;22.0;8.0;33;0;6;30.3;;;;;
434;Marshall Munetsi;DM;Reims;25;24.0;20;1885.0;20.9;5.0;1.0;7.0;0.0;2acf0cd7;Marshall MunetsiMFDFReims;32;13;40.6;535.0;680.0;78.7;28.0;34.0;17;43.6;39.0;13.0;26.0;43;77.0;72.0;2.0;44.4;43.0;10.0;39;2;4;64.1;;;;Marshall Munetsi;1.0
435;Junior Mwanga;DF;Bordeaux;18;1.0;1;90.0;1.0;0.0;0.0;0.0;0.0;ee158be5;Junior MwangaDFBordeaux;0;0;;44.0;54.0;81.5;0.0;5.0;2;100.0;1.0;0.0;1.0;0;5.0;1.0;0.0;100.0;0.0;0.0;0;0;1;0.0;;;;;
436;Kévin N'Doram;MF;Metz;25;19.0;16;1235.0;13.7;0.0;0.0;5.0;0.0;e50623a0;Kévin N'DoramMFMetz;7;1;14.3;437.0;521.0;83.9;23.0;10.0;8;15.0;24.0;5.0;19.0;19;29.0;21.0;0.0;50.0;14.0;7.0;22;0;2;57.7;;;;;
437;Eric N'Jo;DF;Troyes;17;2.0;0;98.0;1.1;0.0;0.0;0.0;0.0;b85e57bb;Eric N'JoDFTroyes;0;0;;22.0;27.0;81.5;0.0;0.0;0;0.0;1.0;1.0;0.0;2;2.0;1.0;0.0;100.0;2.0;1.0;3;0;0;20.0;;;;;
438;Vital N'Simba;DF;Clermont Foot;28;34.0;31;2789.0;31.0;1.0;3.0;4.0;0.0;249ac66d;Vital N'SimbaDFClermont Foot;19;5;26.3;1415.0;1836.0;77.1;64.0;66.0;45;57.1;28.0;7.0;21.0;29;95.0;30.0;0.0;69.4;49.0;40.0;28;0;111;40.0;;;;;
439;Mickael Nade;DF;Saint-Étienne;22;30.0;29;2563.0;28.5;1.0;0.0;4.0;0.0;a6b6fa6e;Mickael NadeDFSaint-Étienne;7;1;14.3;985.0;1216.0;81.0;20.0;57.0;35;60.5;29.0;15.0;14.0;60;117.0;84.0;0.0;66.7;14.0;10.0;44;1;0;67.7;;;;;
440;Paul Nardi;GK;Lorient;27;22.0;22;1980.0;22.0;0.0;0.0;1.0;0.0;2d70dbe5;Paul NardiGKLorient;0;0;;299.0;536.0;55.8;0.0;1.0;0;50.0;0.0;0.0;0.0;0;1.0;10.0;2.0;100.0;1.0;0.0;0;0;0;75.0;62.6;18.2;1.2;;
441;Keylor Navas;GK;Paris S-G;34;21.0;21;1856.0;20.6;0.0;0.0;0.0;1.0;ecada4fc;Keylor NavasGKParis S-G;0;0;;501.0;547.0;91.6;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;5.0;1.0;;0.0;0.0;1;0;0;100.0;79.5;33.3;2.1;;
442;Papa Ndiaga Yade;DM;Metz;21;18.0;5;696.0;7.7;0.0;1.0;3.0;0.0;87e9c7cd;Papa Ndiaga YadeDFFWMetz;8;0;0.0;226.0;312.0;72.4;16.0;15.0;10;44.4;4.0;1.0;3.0;10;25.0;9.0;0.0;58.1;27.0;7.0;8;0;31;37.5;;;;Papa Ndiaga Yade;1.0
443;Tanguy Ndombele;MF;Lyon;24;11.0;7;701.0;7.8;0.0;2.0;3.0;0.0;5cdddffa;Tanguy NdombeleMFLyon;5;0;0.0;466.0;525.0;88.8;20.0;25.0;14;63.2;8.0;3.0;5.0;3;28.0;6.0;2.0;66.7;20.0;12.0;13;0;2;60.0;;;;;
444;Dan Ndoye;MF;Nice;20;3.0;2;205.0;2.3;0.0;1.0;0.0;0.0;8e697a8f;Dan NdoyeFWMFNice;3;0;0.0;37.0;52.0;71.2;5.0;0.0;0;0.0;4.0;0.0;4.0;0;0.0;0.0;0.0;85.7;10.0;3.0;3;1;1;20.0;;;;;
445;Neymar;MF;Paris S-G;29;22.0;22;1851.0;20.6;13.0;6.0;10.0;0.0;69384e5d;NeymarFWMFParis S-G;50;25;50.0;1033.0;1314.0;78.6;127.0;29.0;19;33.3;9.0;1.0;8.0;4;33.0;2.0;1.0;46.0;81.0;65.0;31;11;64;55.6;;;;;
446;Yvan Neyou;MF;Saint-Étienne;24;16.0;12;936.0;10.4;0.0;0.0;4.0;1.0;0ad37003;Yvan NeyouMFSaint-Étienne;6;2;33.3;427.0;508.0;84.1;19.0;29.0;13;33.3;8.0;3.0;5.0;23;52.0;13.0;0.0;63.6;10.0;8.0;17;0;4;42.9;;;;;
447;Opa Nguette;MF;Metz;27;26.0;10;1048.0;11.6;2.0;2.0;1.0;0.0;75a63397;Opa NguetteFWMFMetz;23;7;30.4;184.0;253.0;72.7;28.0;21.0;14;35.7;13.0;3.0;10.0;2;23.0;9.0;0.0;52.1;56.0;39.0;12;4;5;45.7;;;;;
448;Sikou Niakaté;DF;Metz;22;12.0;8;661.0;7.3;0.0;0.0;2.0;0.0;8eef18aa;Sikou NiakatéDFMetz;4;1;25.0;176.0;226.0;77.9;6.0;8.0;7;36.4;5.0;3.0;2.0;27;35.0;34.0;0.0;66.7;2.0;4.0;10;0;1;68.8;;;;;
449;Ibrahima Niane;FW;Metz;22;26.0;20;1582.0;17.6;3.0;1.0;2.0;1.0;46faabfa;Ibrahima NianeFWMetz;42;9;21.4;301.0;426.0;70.7;29.0;1.0;1;0.0;6.0;1.0;5.0;3;4.0;16.0;0.0;42.9;63.0;15.0;14;11;7;45.1;;;;;
450;M'Baye Niang;FW;Bordeaux;26;22.0;7;777.0;8.6;3.0;1.0;3.0;0.0;2054d037;M'Baye NiangFWBordeaux;26;11;42.3;106.0;179.0;59.2;14.0;4.0;0;0.0;9.0;1.0;8.0;1;5.0;4.0;0.0;33.3;38.0;15.0;23;8;3;43.8;;;;;
451;Cheikh Niasse;DM;Lille;21;4.0;0;44.0;0.5;0.0;0.0;1.0;0.0;ff20acfe;Cheikh NiasseFWMFLille;0;0;;20.0;25.0;80.0;1.0;2.0;2;66.7;1.0;1.0;0.0;1;3.0;2.0;0.0;0.0;1.0;3.0;1;0;0;75.0;;;;Cheikh Niasse;1.0
452;Casimir Ninga;FW;Angers;28;16.0;3;409.0;4.5;0.0;0.0;2.0;0.0;91f2da4c;Casimir NingaFWAngers;9;2;22.2;56.0;71.0;78.9;4.0;5.0;1;40.0;2.0;0.0;2.0;1;6.0;0.0;0.0;46.2;27.0;11.0;11;3;3;11.8;;;;;
453;Arnaud Nordin;MF;Saint-Étienne;23;36.0;20;1874.0;20.8;4.0;4.0;4.0;0.0;7b9a9e25;Arnaud NordinFWMFSaint-Étienne;45;20;44.4;442.0;600.0;73.7;51.0;21.0;11;36.4;19.0;0.0;19.0;6;27.0;8.0;0.0;45.0;66.0;29.0;20;4;83;30.8;;;;;
454;Alexander Nübel;GK;Monaco;24;38.0;38;3420.0;38.0;0.0;0.0;1.0;0.0;afb0c500;Alexander NübelGKMonaco;0;0;;839.0;1121.0;74.8;2.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;11.0;1.0;;1.0;0.0;0;0;0;100.0;77.3;28.9;5.4;;
455;Gerzino Nyamsi;DF;Strasbourg;24;34.0;33;2984.0;33.2;0.0;2.0;4.0;0.0;6043997c;Gerzino NyamsiDFStrasbourg;28;6;21.4;1214.0;1461.0;83.1;14.0;35.0;21;74.1;25.0;16.0;9.0;25;60.0;90.0;1.0;85.7;19.0;7.0;34;1;2;67.2;;;;;
456;Florent Ogier;DF;Clermont Foot;32;30.0;29;2429.0;27.0;1.0;0.0;6.0;0.0;6993927b;Florent OgierDFClermont Foot;7;3;42.9;1264.0;1516.0;83.4;9.0;31.0;17;54.8;41.0;27.0;14.0;37;68.0;89.0;0.0;75.0;9.0;0.0;18;0;2;56.8;;;;;
457;Warmed Omari;DF;Rennes;21;34.0;31;2796.0;31.1;0.0;0.0;6.0;0.0;4534a352;Warmed OmariDFRennes;5;0;0.0;1833.0;1986.0;92.3;18.0;33.0;17;65.2;20.0;13.0;7.0;31;64.0;94.0;5.0;83.3;18.0;8.0;24;0;2;66.7;;;;;
458;Jonas Omlin;GK;Montpellier;27;29.0;29;2587.0;28.7;0.0;0.0;0.0;1.0;c631f952;Jonas OmlinGKMontpellier;0;0;;842.0;1071.0;78.6;2.0;2.0;1;66.7;0.0;0.0;0.0;0;2.0;12.0;3.0;100.0;1.0;1.0;1;0;0;100.0;75.9;27.6;7.9;;
459;Amadou Onana;MF;Lille;19;32.0;11;1359.0;15.1;1.0;0.0;2.0;1.0;828657ff;Amadou OnanaMFLille;15;6;40.0;516.0;623.0;82.8;33.0;48.0;31;72.0;10.0;3.0;7.0;30;78.0;19.0;0.0;61.9;18.0;9.0;31;2;1;53.3;;;;;
460;Jean Onana;DM;Bordeaux;21;23.0;23;1832.0;20.4;3.0;2.0;3.0;1.0;b5bb8188;Jean OnanaMFBordeaux;21;4;19.0;863.0;1079.0;80.0;38.0;70.0;49;40.7;37.0;5.0;32.0;36;106.0;23.0;1.0;73.9;45.0;21.0;38;1;18;61.3;;;;Jean Onana;1.0
461;Otávio;DM;Bordeaux;27;16.0;13;1147.0;12.7;0.0;0.0;3.0;0.0;243f4a0b;OtávioMFBordeaux;12;3;25.0;635.0;718.0;88.4;20.0;36.0;23;41.0;9.0;3.0;6.0;18;54.0;11.0;0.0;60.0;9.0;3.0;20;0;4;33.3;;;;Otávio;1.0
462;Dango Ouattara;MF;Lorient;19;25.0;7;812.0;9.0;1.0;2.0;4.0;0.0;2f9e4435;Dango OuattaraMFFWLorient;24;8;33.3;170.0;279.0;60.9;24.0;21.0;15;47.8;10.0;1.0;9.0;14;35.0;15.0;1.0;40.0;19.0;9.0;21;0;18;51.2;;;;;
463;Remi Oudin;MF;Bordeaux;24;33.0;20;1737.0;19.3;4.0;5.0;6.0;0.0;ea02beaf;Remi OudinMFFWBordeaux;57;16;28.1;446.0;694.0;64.3;50.0;34.0;18;56.3;14.0;3.0;11.0;27;61.0;21.0;0.0;63.3;31.0;14.0;14;3;67;50.0;;;;;
464;Alexandre Oukidja;GK;Metz;33;21.0;21;1875.0;20.8;0.0;0.0;2.0;1.0;ae7d0ecd;Alexandre OukidjaGKMetz;0;0;;386.0;600.0;64.3;0.0;0.0;0;0.0;1.0;0.0;1.0;1;1.0;17.0;2.0;;1.0;1.0;1;0;0;100.0;60.4;14.3;12.2;;
465;Azzedine Ounahi;MF;Angers;21;32.0;16;1633.0;18.1;2.0;1.0;2.0;0.0;83299cc0;Azzedine OunahiMFAngers;26;4;15.4;782.0;909.0;86.0;47.0;39.0;22;27.5;19.0;1.0;18.0;26;65.0;13.0;0.0;46.4;52.0;33.0;20;1;19;44.8;;;;;
466;Ambroise Oyongo;DF;Montpellier;30;11.0;7;659.0;7.3;1.0;0.0;5.0;0.0;e3e05edf;Ambroise OyongoDFMontpellier;6;3;50.0;256.0;357.0;71.7;12.0;13.0;4;60.0;5.0;1.0;4.0;6;19.0;17.0;0.0;100.0;11.0;4.0;7;1;23;25.0;;;;;
467;Vincent Pajot;MF;Metz;30;30.0;27;2311.0;25.7;1.0;0.0;6.0;1.0;f86ca403;Vincent PajotMFMetz;14;2;14.3;920.0;1079.0;85.3;37.0;86.0;56;43.5;33.0;6.0;27.0;51;137.0;38.0;0.0;68.4;30.0;7.0;53;0;10;47.8;;;;;
468;Nicolas Pallois;DF;Nantes;33;30.0;29;2447.0;27.2;1.0;0.0;8.0;1.0;779847d6;Nicolas PalloisDFNantes;8;2;25.0;906.0;1139.0;79.5;13.0;51.0;33;57.6;40.0;19.0;21.0;53;104.0;116.0;1.0;100.0;10.0;1.0;17;1;6;64.3;;;;;
469;Erik Palmer-Brown;DF;Troyes;24;21.0;19;1734.0;19.3;0.0;0.0;2.0;0.0;e5c1e0ca;Erik Palmer-BrownDFTroyes;4;0;0.0;541.0;652.0;83.0;7.0;37.0;22;76.9;26.0;18.0;8.0;34;71.0;87.0;1.0;57.1;9.0;5.0;18;0;0;63.0;;;;;
470;Emerson Palmieri;DF;Lyon;26;29.0;26;2264.0;25.2;1.0;2.0;3.0;1.0;e0bc6fdc;Emerson PalmieriDFLyon;16;5;31.3;1541.0;1820.0;84.7;63.0;46.0;25;64.7;23.0;8.0;15.0;27;73.0;66.0;0.0;63.8;40.0;6.0;15;1;69;59.2;;;;;
471;Lucas Paquetá;MF;Lyon;23;35.0;32;2699.0;30.0;9.0;6.0;3.0;0.0;9b6f7fd5;Lucas PaquetáMFFWLyon;86;33;38.4;1241.0;1586.0;78.2;120.0;68.0;38;33.3;43.0;5.0;38.0;9;77.0;22.0;0.0;68.6;111.0;78.0;63;6;31;47.8;;;;;
472;Rubén Pardo;DM;Bordeaux;28;1.0;0;6.0;0.1;0.0;0.0;0.0;0.0;2306bfde;Rubén PardoMFBordeaux;0;0;;1.0;1.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;Rubén Pardo;1.0
473;Leandro Paredes;MF;Paris S-G;27;15.0;10;838.0;9.3;1.0;2.0;3.0;0.0;dff153a4;Leandro ParedesMFParis S-G;8;2;25.0;896.0;937.0;95.6;19.0;23.0;13;50.0;10.0;6.0;4.0;10;33.0;5.0;2.0;85.7;5.0;2.0;10;0;0;62.5;;;;;
474;Strahinja Pavlović;DF;Monaco;20;7.0;5;451.0;5.0;0.0;0.0;4.0;1.0;25146df0;Strahinja PavlovićDFMonaco;5;1;20.0;330.0;399.0;82.7;1.0;23.0;16;66.7;5.0;3.0;2.0;9;32.0;15.0;0.0;100.0;6.0;1.0;11;0;5;64.3;;;;;
475;Dimitri Payet;MF;Marseille;34;31.0;28;2592.0;28.8;12.0;10.0;3.0;0.0;58ae47b2;Dimitri PayetFWMFMarseille;61;18;29.5;1241.0;1675.0;74.1;191.0;16.0;8;22.6;9.0;0.0;9.0;9;25.0;3.0;0.0;53.7;43.0;34.0;9;3;236;30.0;;;;;
476;Timothee Pembele;DF;Bordeaux;18;26.0;17;1414.0;15.7;1.0;1.0;3.0;0.0;f8ce97ca;Timothee PembeleDFBordeaux;18;4;22.2;434.0;609.0;71.3;36.0;20.0;8;34.5;12.0;3.0;9.0;16;36.0;24.0;0.0;50.6;65.0;20.0;19;1;41;38.5;;;;;
477;Brayann Pereira;MF;Lens;18;2.0;0;15.0;0.2;0.0;0.0;0.0;0.0;5c42e7ce;Brayann PereiraDFMFLens;0;0;;14.0;17.0;82.4;1.0;1.0;1;100.0;0.0;0.0;0.0;0;1.0;1.0;0.0;;0.0;0.0;0;0;2;0.0;;;;;
478;Danilo Pereira;MF;Paris S-G;29;27.0;22;2038.0;22.6;5.0;0.0;2.0;0.0;8fd9996f;Danilo PereiraMFParis S-G;19;8;42.1;1464.0;1548.0;94.6;25.0;33.0;17;50.0;19.0;10.0;9.0;37;70.0;29.0;1.0;50.0;18.0;6.0;22;1;0;66.0;;;;;
479;Mathias Pereira Lage;DF;Angers;24;24.0;11;1040.0;11.6;4.0;2.0;0.0;0.0;8846a40f;Mathias Pereira LageDFAngers;19;6;31.6;363.0;525.0;69.1;22.0;21.0;7;26.7;18.0;7.0;11.0;21;42.0;22.0;0.0;65.0;21.0;8.0;24;1;26;32.6;;;;;
480;Luan Peres Petroni;DF;Marseille;27;34.0;29;2679.0;29.8;0.0;2.0;6.0;0.0;a5549ec1;Luan Peres PetroniDFMarseille;3;0;0.0;1725.0;1975.0;87.3;33.0;65.0;35;69.2;26.0;12.0;14.0;43;108.0;64.0;1.0;72.2;26.0;12.0;19;0;24;63.1;;;;;
481;Lucas Perrin;DF;Strasbourg;22;31.0;29;2502.0;27.8;1.0;1.0;5.0;0.0;49070d66;Lucas PerrinDFStrasbourg;9;3;33.3;1221.0;1454.0;84.0;39.0;43.0;32;57.8;28.0;11.0;17.0;42;85.0;67.0;0.0;60.0;15.0;5.0;46;2;4;73.6;;;;;
482;Danijel Petković;GK;Angers;28;15.0;15;1350.0;15.0;0.0;0.0;1.0;0.0;b98cea65;Danijel PetkovićGKAngers;0;0;;352.0;456.0;77.2;1.0;0.0;0;0.0;0.0;0.0;0.0;1;1.0;9.0;5.0;;1.0;0.0;0;0;0;100.0;69.2;13.3;7.6;;
483;Léo Pétrot;DF;Lorient;24;22.0;21;1815.0;20.2;1.0;0.0;0.0;0.0;00638016;Léo PétrotDFLorient;5;3;60.0;787.0;953.0;82.6;6.0;31.0;17;72.4;33.0;17.0;16.0;22;53.0;86.0;0.0;50.0;9.0;2.0;7;0;1;38.2;;;;;
484;Romain Philippoteaux;MF;Brest;33;1.0;0;24.0;0.3;0.0;0.0;0.0;0.0;f98b15f0;Romain PhilippoteauxMFBrest;0;0;;6.0;7.0;85.7;0.0;1.0;1;;0.0;0.0;0.0;0;1.0;0.0;0.0;;2.0;0.0;0;1;1;0.0;;;;;
485;Jérôme Phojo;DF;Clermont Foot;28;1.0;0;6.0;0.1;0.0;0.0;0.0;0.0;ff44d058;Jérôme PhojoDFClermont Foot;0;0;;3.0;4.0;75.0;1.0;0.0;0;;0.0;0.0;0.0;0;0.0;1.0;0.0;;0.0;0.0;0;0;0;;;;;;
486;Jérémy Pied;MF;Lille;32;2.0;0;13.0;0.1;0.0;0.0;0.0;0.0;a634b9d2;Jérémy PiedDFFWLille;0;0;;17.0;25.0;68.0;1.0;0.0;0;;0.0;0.0;0.0;1;1.0;0.0;0.0;;0.0;0.0;0;0;3;100.0;;;;;
487;Ronaël Pierre-Gabriel;DF;Brest;23;30.0;29;2548.0;28.3;0.0;1.0;6.0;0.0;64ba07c0;Ronaël Pierre-GabrielDFBrest;5;2;40.0;1198.0;1428.0;83.9;49.0;79.0;45;57.5;22.0;7.0;15.0;48;127.0;74.0;0.0;58.9;30.0;20.0;27;3;38;35.9;;;;;
488;Julian Pollersbeck;GK;Lyon;26;6.0;4;436.0;4.8;0.0;0.0;0.0;0.0;d6f6ce93;Julian PollersbeckGKLyon;0;0;;149.0;174.0;85.6;0.0;0.0;0;;0.0;0.0;0.0;1;1.0;1.0;0.0;;0.0;0.0;0;0;0;;92.0;25.0;2.1;;
489;Gaëtan Poussin;GK;Bordeaux;22;13.0;13;1170.0;13.0;0.0;0.0;3.0;0.0;c252c705;Gaëtan PoussinGKBordeaux;0;0;;346.0;484.0;71.5;2.0;1.0;1;100.0;0.0;0.0;0.0;0;1.0;15.0;1.0;;1.0;0.0;0;0;0;100.0;55.7;15.4;5.2;;
490;Sanjin Prcić;MF;Strasbourg;27;32.0;27;2186.0;24.3;1.0;0.0;4.0;0.0;51c30111;Sanjin PrcićMFStrasbourg;46;11;23.9;1176.0;1401.0;83.9;64.0;47.0;28;48.3;18.0;3.0;15.0;47;94.0;19.0;0.0;53.3;20.0;9.0;24;0;49;50.0;;;;;
491;Nicolas de Préville;MF;Metz;30;27.0;24;1969.0;21.9;5.0;2.0;5.0;0.0;b0547a87;Nicolas de PrévilleFWMFMetz;41;10;24.4;398.0;600.0;66.3;68.0;17.0;8;15.8;12.0;4.0;8.0;5;22.0;11.0;0.0;56.3;78.0;51.0;46;8;76;44.3;;;;;
492;Nemanja Radonjić;FW;Marseille;25;1.0;0;18.0;0.2;0.0;0.0;0.0;0.0;0630eb63;Nemanja RadonjićFWMarseille;0;0;;9.0;10.0;90.0;2.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;33.3;1.0;0.0;0;1;0;;;;;;
493;Rafinha;MF;Paris S-G;28;5.0;3;220.0;2.4;0.0;0.0;0.0;0.0;0c2ac3cb;RafinhaFWMFParis S-G;5;0;0.0;169.0;188.0;89.9;8.0;14.0;8;63.6;3.0;0.0;3.0;4;18.0;0.0;0.0;66.7;5.0;2.0;4;0;1;0.0;;;;;
494;Predrag Rajković;GK;Reims;25;38.0;38;3420.0;38.0;0.0;0.0;3.0;0.0;58ad9383;Predrag RajkovićGKReims;0;0;;898.0;1266.0;70.9;8.0;2.0;2;66.7;1.0;0.0;1.0;1;3.0;21.0;1.0;100.0;3.0;0.0;0;0;0;83.3;75.8;28.9;5.7;;
495;Adil Rami;DF;Troyes;35;17.0;14;1171.0;13.0;3.0;0.0;1.0;0.0;8dbff17c;Adil RamiDFTroyes;5;3;60.0;443.0;525.0;84.4;5.0;10.0;9;87.5;17.0;9.0;8.0;16;26.0;43.0;0.0;60.0;9.0;3.0;6;0;1;62.1;;;;;
496;Sergio Ramos;DF;Paris S-G;35;12.0;8;801.0;8.9;2.0;0.0;3.0;1.0;08511d65;Sergio RamosDFParis S-G;12;4;33.3;776.0;829.0;93.6;7.0;12.0;5;53.3;4.0;2.0;2.0;8;20.0;27.0;0.0;100.0;2.0;1.0;11;1;0;66.7;;;;;
497;Elba Rashani;MF;Clermont Foot;28;29.0;22;1759.0;19.5;8.0;3.0;3.0;0.0;25749008;Elba RashaniFWMFClermont Foot;30;12;40.0;428.0;583.0;73.4;34.0;40.0;21;30.9;34.0;3.0;31.0;11;51.0;20.0;0.0;54.3;53.0;30.0;39;5;38;31.3;;;;;
498;Jeff Reine-Adélaïde;MF;Lyon;23;10.0;1;198.0;2.2;0.0;1.0;0.0;0.0;d504b3e1;Jeff Reine-AdélaïdeMFDFLyon;3;1;33.3;139.0;167.0;83.2;13.0;5.0;3;80.0;2.0;0.0;2.0;0;5.0;0.0;1.0;45.5;2.0;5.0;4;1;1;0.0;;;;;
