,victoire,y_pred,diff,dif_pred,dif_vic,dif_moy
239,1,0.8705784245492048,0.12942157545079525,0.12942157545079525,-0.12942157545079525,0.6063569682151589
240,0,0.7075385900995848,0.7075385900995848,-0.7075385900995848,0.7075385900995848,-0.39364303178484106
241,1,0.9520772148130412,0.047922785186958805,0.047922785186958805,-0.047922785186958805,0.6063569682151589
242,1,0.9283363230195701,0.07166367698042986,0.07166367698042986,-0.07166367698042986,0.6063569682151589
243,1,0.8189223587194892,0.18107764128051085,0.18107764128051085,-0.18107764128051085,0.6063569682151589
244,1,0.9094357990369506,0.0905642009630494,0.0905642009630494,-0.0905642009630494,0.6063569682151589
245,1,0.914032380353702,0.08596761964629795,0.08596761964629795,-0.08596761964629795,0.6063569682151589
246,1,0.9801125312300344,0.01988746876996561,0.01988746876996561,-0.01988746876996561,0.6063569682151589
247,1,0.7881686338655214,0.21183136613447862,0.21183136613447862,-0.21183136613447862,0.6063569682151589
248,0,0.45128601266263774,0.45128601266263774,-0.45128601266263774,0.45128601266263774,-0.39364303178484106
249,1,0.7229532949073937,0.2770467050926063,0.2770467050926063,-0.2770467050926063,0.6063569682151589
250,1,0.9297170135754225,0.07028298642457753,0.07028298642457753,-0.07028298642457753,0.6063569682151589
251,1,0.7142469315582181,0.28575306844178194,0.28575306844178194,-0.28575306844178194,0.6063569682151589
252,1,0.9274344511758664,0.07256554882413357,0.07256554882413357,-0.07256554882413357,0.6063569682151589
253,0,0.5323566374836527,0.5323566374836527,-0.5323566374836527,0.5323566374836527,-0.39364303178484106
254,1,0.9566635025472922,0.043336497452707845,0.043336497452707845,-0.043336497452707845,0.6063569682151589
255,0,0.3820532628805424,0.3820532628805424,-0.3820532628805424,0.3820532628805424,-0.39364303178484106
256,0,0.2941937378827305,0.2941937378827305,-0.2941937378827305,0.2941937378827305,-0.39364303178484106
257,1,0.4127740293488292,0.5872259706511709,0.5872259706511709,-0.5872259706511709,0.6063569682151589
258,1,0.5196736381977642,0.48032636180223576,0.48032636180223576,-0.48032636180223576,0.6063569682151589
259,0,0.03640101637496957,0.03640101637496957,-0.03640101637496957,0.03640101637496957,-0.39364303178484106
260,1,0.18150364121146317,0.8184963587885368,0.8184963587885368,-0.8184963587885368,0.6063569682151589
261,0,0.3529042582965755,0.3529042582965755,-0.3529042582965755,0.3529042582965755,-0.39364303178484106
262,0,0.5557490168724001,0.5557490168724001,-0.5557490168724001,0.5557490168724001,-0.39364303178484106
263,0,0.6907386899562793,0.6907386899562793,-0.6907386899562793,0.6907386899562793,-0.39364303178484106
264,1,0.9466470446821048,0.05335295531789519,0.05335295531789519,-0.05335295531789519,0.6063569682151589
265,0,0.22111232163271027,0.22111232163271027,-0.22111232163271027,0.22111232163271027,-0.39364303178484106
266,1,0.2450839924871143,0.7549160075128857,0.7549160075128857,-0.7549160075128857,0.6063569682151589
267,1,0.6834107881480556,0.31658921185194444,0.31658921185194444,-0.31658921185194444,0.6063569682151589
268,0,0.16196755973512772,0.16196755973512772,-0.16196755973512772,0.16196755973512772,-0.39364303178484106
269,0,0.7815483720395331,0.7815483720395331,-0.7815483720395331,0.7815483720395331,-0.39364303178484106
270,1,0.8965214883220946,0.10347851167790545,0.10347851167790545,-0.10347851167790545,0.6063569682151589
271,0,0.3027701897489653,0.3027701897489653,-0.3027701897489653,0.3027701897489653,-0.39364303178484106
272,0,0.6442982868163626,0.6442982868163626,-0.6442982868163626,0.6442982868163626,-0.39364303178484106
273,0,0.6351745779505416,0.6351745779505416,-0.6351745779505416,0.6351745779505416,-0.39364303178484106
274,0,0.02801269766413718,0.02801269766413718,-0.02801269766413718,0.02801269766413718,-0.39364303178484106
275,0,0.2051040363013508,0.2051040363013508,-0.2051040363013508,0.2051040363013508,-0.39364303178484106
276,1,0.7295082833472689,0.2704917166527311,0.2704917166527311,-0.2704917166527311,0.6063569682151589
277,0,0.09339333386781931,0.09339333386781931,-0.09339333386781931,0.09339333386781931,-0.39364303178484106
278,0,0.19457991076595021,0.19457991076595021,-0.19457991076595021,0.19457991076595021,-0.39364303178484106
279,0,0.3173326130277672,0.3173326130277672,-0.3173326130277672,0.3173326130277672,-0.39364303178484106
280,0,0.07367532736163133,0.07367532736163133,-0.07367532736163133,0.07367532736163133,-0.39364303178484106
281,1,0.26004809698814096,0.7399519030118591,0.7399519030118591,-0.7399519030118591,0.6063569682151589
283,1,0.1834636385490816,0.8165363614509185,0.8165363614509185,-0.8165363614509185,0.6063569682151589
284,0,0.14517016638544397,0.14517016638544397,-0.14517016638544397,0.14517016638544397,-0.39364303178484106
285,0,0.09472969749928643,0.09472969749928643,-0.09472969749928643,0.09472969749928643,-0.39364303178484106
286,0,0.05022363383290736,0.05022363383290736,-0.05022363383290736,0.05022363383290736,-0.39364303178484106
287,0,0.16369545510826733,0.16369545510826733,-0.16369545510826733,0.16369545510826733,-0.39364303178484106
288,0,0.3627364788093994,0.3627364788093994,-0.3627364788093994,0.3627364788093994,-0.39364303178484106
289,0,0.06307627555122747,0.06307627555122747,-0.06307627555122747,0.06307627555122747,-0.39364303178484106
290,0,0.19432672553541408,0.19432672553541408,-0.19432672553541408,0.19432672553541408,-0.39364303178484106
291,1,0.5034415009370912,0.49655849906290883,0.49655849906290883,-0.49655849906290883,0.6063569682151589
292,0,0.029188862732490793,0.029188862732490793,-0.029188862732490793,0.029188862732490793,-0.39364303178484106
293,0,0.048497919048490996,0.048497919048490996,-0.048497919048490996,0.048497919048490996,-0.39364303178484106
294,0,0.09109015595077825,0.09109015595077825,-0.09109015595077825,0.09109015595077825,-0.39364303178484106
295,1,0.5075387848851646,0.4924612151148354,0.4924612151148354,-0.4924612151148354,0.6063569682151589
296,0,0.22916279111582516,0.22916279111582516,-0.22916279111582516,0.22916279111582516,-0.39364303178484106
